Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
2010-06-13,2010,Greenwich,1006810,1265000,Single Family,Detached House,3,3,956,1.025846,South
2010-06-13,2010,West Hartford,265100,515000,Single Family,Detached House,3,3,950,1.025846,West
2010-06-18,2010,,607040,950000,Single Family,Detached House,3,1,1033,1.025846,East
2010-06-18,2010,Bridgeport,174720,285000,Two Family,Duplex,4,2,1353,1.025846,East
2010-06-18,2010,Greenwich,4378150,8500000,Single Family,Detached House,3,1,,1.025846,West
2010-06-18,2010,Fairfield,395920,458000,Single Family,Detached House,3,2,930,1.025846,West
2010-06-19,2010,West Hartford,190000,288000,Single Family,Detached House,3,2,1052,1.025846,North
2010-06-20,2010,West Hartford,175700,266000,Single Family,Detached House,3,2,1018,1.025846,East
2010-06-20,2010,Fairfield,392560,585000,Single Family,Detached House,3,1,1096,1.025846,North
2010-06-20,2010,West Hartford,,275000,Single Family,Detached House,3,1,1044,1.025846,South
2010-06-23,2010,Bridgeport,86323,170000,Single Family,Detached House,3,2,956,1.025846,South
2010-06-23,2010,Bridgeport,98070,177000,Single Family,Detached House,3,3,1015,1.025846,North
2010-06-23,2010,West Hartford,409100,630000,Single Family,Detached House,3,3,959,1.025846,West
2010-06-23,2010,,1298010,1750000,?,Detached House,3,3,1058,1.025846,East
2010-06-24,2010,West Hartford,164800,238000,Single Family,Detached House,3,1,937,1.025846,West
2010-06-24,2010,,227900,489900,?,Detached House,3,3,1058,1.025846,West
2010-06-25,2010,Fairfield,275590,403500,Single Family,Detached House,3,1,962,1.025846,North
2010-06-25,2010,Fairfield,416080,620000,Single Family,Detached House,3,3,995,1.025846,East
2010-06-25,2010,,546350,1475000,Single Family,Detached House,3,1,953,1.025846,South
2010-06-25,2010,Greenwich,,4125000,Single Family,Detached House,3,3,1072,1.025846,North
2010-06-25,2010,West Hartford,,215000,Single Family,Detached House,3,3,977,1.025846,South
2010-06-25,2010,Fairfield,,2478700,Single Family,Detached House,3,3,1033,1.025846,East
2010-06-25,2010,Greenwich,1528380,2610000,Single Family,Detached House,3,3,1099,1.025846,South
2010-06-26,2010,Bridgeport,114360,54000,Four Family,Fourplex,8,6,2770,1.025846,East
2010-06-26,2010,,271900,428000,Single Family,Detached House,3,1,1098,1.025846,South
2010-06-26,2010,Bridgeport,105630,70000,Single Family,Detached House,3,1,1078,1.025846,South
2010-06-30,2010,West Hartford,135500,193500,Single Family,Detached House,3,3,1045,1.025846,East
2010-06-30,2010,Bridgeport,66430,32000,Single Family,Detached House,3,2,1065,1.025846,South
2010-06-30,2010,West Hartford,473600,850000,Single Family,Detached House,3,3,941,1.025846,South
2010-06-30,2010,,1702400,1900000,?,Detached House,3,3,1057,1.025846,West
2010-06-30,2010,Bridgeport,158610,244000,Two Family,Duplex,4,2,1358,1.025846,East
2010-06-30,2010,West Hartford,236000,429000,Single Family,Detached House,3,3,984,1.025846,West
2010-06-30,2010,Norwalk,205100,365000,Single Family,Detached House,3,2,1095,1.025846,South
2010-06-30,2010,West Hartford,177100,262000,Single Family,Detached House,3,1,1041,1.025846,East
2010-06-30,2010,Fairfield,452270,730000,Single Family,Detached House,3,3,1017,1.025846,West
2010-06-30,2010,Norwalk,264880,399000,Three Family,Triplex,6,6,,1.025846,West
2010-07-01,2010,Bridgeport,124200,165000,Two Family,Duplex,4,2,1305,1.025846,West
2010-07-01,2010,Norwalk,243390,400000,Single Family,Detached House,3,2,963,1.025846,East
2010-07-01,2010,Bridgeport,158970,330000,?,Detached House,3,3,946,1.025846,West
2010-07-01,2010,Bridgeport,65380,70000,Single Family,Detached House,3,3,1026,1.025846,North
2010-07-01,2010,Norwalk,312340,750000,Single Family,Detached House,3,1,1010,1.025846,East
2010-07-01,2010,Fairfield,692580,840000,Single Family,Detached House,3,2,1099,1.025846,West
2010-07-01,2010,Bridgeport,122150,197000,?,Detached House,3,3,1020,1.025846,West
2010-07-02,2010,Fairfield,700420,860000,Single Family,Detached House,3,2,,1.025846,North
2010-07-02,2010,Greenwich,1749790,2875000,?,Detached House,3,1,1082,1.025846,East
2010-07-02,2010,Fairfield,1145340,1530000,Single Family,Detached House,3,1,969,1.025846,North
2010-07-02,2010,Fairfield,473900,695000,Single Family,Detached House,3,3,1040,1.025846,East
2010-07-02,2010,Greenwich,501270,595000,Single Family,Detached House,3,2,918,1.025846,North
2010-07-02,2010,,528710,722000,?,Detached House,3,1,,1.025846,South
2010-07-03,2010,Norwalk,212730,350000,?,Duplex,4,2,,1.025846,West
2010-07-07,2010,Fairfield,593530,775000,Single Family,Detached House,3,3,936,1.025846,South
2010-07-07,2010,West Hartford,421800,595000,Single Family,Detached House,3,2,1068,1.025846,West
2010-07-07,2010,Bridgeport,121660,204001,Two Family,Duplex,4,3,1483,1.025846,West
2010-07-08,2010,Greenwich,3002090,4649000,Single Family,Detached House,3,1,1004,1.025846,West
2010-07-08,2010,West Hartford,525500,912500,Single Family,Detached House,3,2,978,1.025846,East
2010-07-08,2010,Greenwich,943110,1480000,Single Family,Detached House,3,2,939,1.025846,East
2010-07-08,2010,Greenwich,2417590,3250000,Single Family,Detached House,3,2,,1.025846,West
2010-07-09,2010,Bridgeport,136650,290000,Two Family,Duplex,4,3,1229,1.025846,West
2010-07-09,2010,Norwalk,195300,355000,Single Family,Detached House,3,3,1025,1.025846,South
2010-07-11,2010,Norwalk,262500,530000,Single Family,Detached House,3,2,1069,1.025846,East
2010-07-11,2010,Norwalk,361550,617000,Single Family,Detached House,3,1,,1.025846,West
2010-07-15,2010,Greenwich,2080330,3100000,Single Family,Detached House,3,1,933,1.025846,North
2010-07-15,2010,West Hartford,269000,501000,Single Family,Detached House,3,1,900,1.025846,West
2010-07-15,2010,Fairfield,357560,540000,Single Family,Detached House,3,1,921,1.025846,North
2010-07-15,2010,Greenwich,,675000,?,Detached House,3,1,942,1.025846,East
2010-07-16,2010,,530600,769000,Single Family,Detached House,3,1,1002,1.025846,East
2010-07-17,2010,West Hartford,213000,325000,Single Family,Detached House,3,2,981,1.025846,East
2010-07-17,2010,Bridgeport,91000,220000,?,Duplex,4,3,1215,1.025846,West
2010-07-18,2010,Bridgeport,,15500,Single Family,Detached House,3,3,1094,1.025846,West
2010-07-21,2010,,140360,250500,Three Family,Triplex,6,5,2139,1.025846,South
2010-07-22,2010,Bridgeport,135730,250000,?,Detached House,3,1,1095,1.025846,East
2010-07-22,2010,Greenwich,,1850000,Single Family,Detached House,3,3,997,1.025846,North
2010-07-23,2010,Norwalk,,710000,?,Detached House,3,2,,1.025846,East
2010-07-24,2010,West Hartford,309400,530000,?,Detached House,3,1,,1.025846,West
2010-07-24,2010,Norwalk,1637790,3500000,Single Family,Detached House,3,3,1056,1.025846,South
2010-07-24,2010,Norwalk,309050,540000,?,Detached House,3,1,991,1.025846,East
2010-07-25,2010,Norwalk,267190,475000,?,Detached House,3,3,,1.025846,East
2010-07-25,2010,Fairfield,1157590,2350000,Single Family,Detached House,3,1,914,1.025846,East
2010-07-25,2010,,149200,218500,Two Family,Duplex,4,2,1243,1.025846,South
2010-07-25,2010,Greenwich,936180,1600000,Single Family,Detached House,3,2,946,1.025846,West
2010-07-28,2010,Norwalk,229250,400000,Single Family,Detached House,3,1,941,1.025846,South
2010-07-28,2010,Greenwich,592410,535000,?,Detached House,3,1,1034,1.025846,East
2010-07-28,2010,Norwalk,297220,400000,Single Family,Detached House,3,1,922,1.025846,West
2010-07-29,2010,Norwalk,224420,430000,Single Family,Detached House,3,1,994,1.025846,East
2010-07-29,2010,,199400,260000,?,Detached House,3,1,,1.025846,North
2010-07-29,2010,Norwalk,467460,695000,Single Family,Detached House,3,1,940,1.025846,West
2010-07-29,2010,Norwalk,362740,860000,Single Family,Detached House,3,3,943,1.025846,South
2010-07-29,2010,Bridgeport,101990,186364,Single Family,Detached House,3,3,930,1.025846,East
2010-07-30,2010,West Hartford,165700,288000,Single Family,Detached House,3,2,1063,1.025846,North
2010-07-30,2010,West Hartford,,132600,Single Family,Detached House,3,3,1000,1.025846,West
2010-07-30,2010,Norwalk,271950,300000,Single Family,Detached House,3,1,950,1.025846,South
2010-07-31,2010,Fairfield,901670,1340000,Single Family,Detached House,3,3,988,1.025846,East
2010-07-31,2010,Fairfield,438970,615000,?,Detached House,3,3,973,1.025846,North
2010-07-31,2010,Bridgeport,115710,65000,Two Family,Duplex,4,4,1292,1.025846,South
2010-07-31,2010,Norwalk,303940,475000,Single Family,Detached House,3,1,907,1.025846,West
2010-07-31,2010,Greenwich,406280,799000,Single Family,Detached House,3,2,1042,1.025846,South
2010-08-01,2010,Norwalk,314090,610000,?,Detached House,3,3,,1.025846,West
2010-08-01,2010,Fairfield,429520,725000,Single Family,Detached House,3,3,1028,1.025846,West
2010-08-01,2010,Norwalk,247730,525000,Two Family,Duplex,4,3,1462,1.025846,West
2010-08-01,2010,Fairfield,387800,495000,Single Family,Detached House,3,1,922,1.025846,East
2010-08-01,2010,,,185000,Three Family,Triplex,6,4,1977,1.025846,East
2010-08-04,2010,Fairfield,370580,547500,Single Family,Detached House,3,3,984,1.025846,South
2010-08-04,2010,,221900,399900,Single Family,Detached House,3,3,1013,1.025846,South
2010-08-05,2010,Bridgeport,,132500,Single Family,Detached House,3,3,1009,1.025846,South
2010-08-05,2010,Greenwich,996660,1576025,Single Family,Detached House,3,3,,1.025846,South
2010-08-06,2010,West Hartford,203800,390000,Single Family,Detached House,3,3,987,1.025846,North
2010-08-07,2010,Greenwich,1233540,1850000,Single Family,Detached House,3,2,1064,1.025846,East
2010-08-07,2010,Greenwich,956620,1500000,?,Detached House,3,3,1025,1.025846,North
2010-08-07,2010,Bridgeport,109060,263602,?,Triplex,6,4,2125,1.025846,North
2010-08-08,2010,Bridgeport,140880,127500,Single Family,Detached House,3,3,938,1.025846,North
2010-08-08,2010,Greenwich,1572480,4000000,Two Family,Duplex,4,4,1208,1.025846,East
2010-08-08,2010,,,3650000,Single Family,Detached House,3,1,1039,1.025846,East
2010-08-08,2010,Bridgeport,131580,67500,Three Family,Triplex,6,4,1949,1.025846,West
2010-08-11,2010,Fairfield,426650,625000,?,Detached House,3,3,1033,1.025846,North
2010-08-12,2010,,,490000,?,Detached House,3,1,1031,1.025846,West
2010-08-12,2010,Bridgeport,,173000,Single Family,Detached House,3,2,,1.025846,East
2010-08-14,2010,Greenwich,6172740,7995000,Single Family,Detached House,3,3,900,1.025846,North
2010-08-14,2010,Fairfield,,725000,Single Family,Detached House,3,3,967,1.025846,South
2010-08-14,2010,Norwalk,258650,471336,Single Family,Detached House,3,2,913,1.025846,East
2010-08-14,2010,Greenwich,593810,575000,?,Detached House,3,3,1030,1.025846,West
2010-08-15,2010,Norwalk,,350000,Two Family,Duplex,4,3,1280,1.025846,West
2010-08-18,2010,Bridgeport,108230,218000,Single Family,Detached House,3,3,903,1.025846,South
2010-08-18,2010,Fairfield,400120,585000,Single Family,Detached House,3,2,979,1.025846,West
2010-08-18,2010,Norwalk,261940,475000,Single Family,Detached House,3,3,904,1.025846,West
2010-08-19,2010,West Hartford,415400,680000,Single Family,Detached House,3,1,1099,1.025846,South
2010-08-19,2010,Greenwich,437010,452000,Single Family,Detached House,3,1,964,1.025846,North
2010-08-20,2010,Bridgeport,107450,200000,Single Family,Detached House,3,1,1035,1.025846,South
2010-08-21,2010,Greenwich,1122380,1600000,Single Family,Detached House,3,1,904,1.025846,South
2010-08-21,2010,Greenwich,,5200000,?,Detached House,3,1,1055,1.025846,North
2010-08-21,2010,Norwalk,347690,585000,Single Family,Detached House,3,3,1019,1.025846,North
2010-08-25,2010,Bridgeport,64510,300000,Two Family,Duplex,4,3,1378,1.025846,South
2010-08-25,2010,Bridgeport,100460,190000,Single Family,Detached House,3,1,1100,1.025846,North
2010-08-25,2010,West Hartford,279400,400000,?,Detached House,3,2,975,1.025846,South
2010-08-26,2010,Bridgeport,173820,180000,Two Family,Duplex,4,2,,1.025846,East
2010-08-26,2010,West Hartford,192300,289500,?,Detached House,3,3,1050,1.025846,North
2010-08-26,2010,Norwalk,,359000,Single Family,Detached House,3,1,1041,1.025846,West
2010-08-27,2010,Bridgeport,128030,130000,?,Detached House,3,1,986,1.025846,North
2010-08-27,2010,Bridgeport,178580,285000,Three Family,Triplex,6,6,1933,1.025846,West
2010-08-27,2010,West Hartford,179700,260000,Single Family,Detached House,3,1,1051,1.025846,West
2010-08-27,2010,Greenwich,1669430,2100000,?,Detached House,3,3,1092,1.025846,South
2010-08-28,2010,West Hartford,195700,186000,Single Family,Detached House,3,1,1013,1.025846,East
2010-08-28,2010,Norwalk,228830,417000,Single Family,Detached House,3,1,981,1.025846,West
2010-08-28,2010,Norwalk,452830,1200000,Single Family,Detached House,3,1,944,1.025846,East
2010-08-29,2010,Bridgeport,133340,190500,Single Family,Detached House,3,3,956,1.025846,West
2010-08-29,2010,Bridgeport,97080,160000,?,Detached House,3,1,1018,1.025846,East
2010-09-02,2010,,214000,245000,?,Detached House,3,1,922,1.025846,West
2010-09-02,2010,,,380000,Single Family,Detached House,3,2,,1.025846,West
2010-09-02,2010,Bridgeport,63060,145000,?,Detached House,3,2,1029,1.025846,North
2010-09-02,2010,West Hartford,208600,277500,Single Family,Detached House,3,2,934,1.025846,South
2010-09-02,2010,,2268210,2800000,Single Family,Detached House,3,1,1007,1.025846,North
2010-09-03,2010,Bridgeport,123850,146000,Two Family,Duplex,4,4,1355,1.025846,South
2010-09-03,2010,Fairfield,,775000,Single Family,Detached House,3,2,,1.025846,East
2010-09-04,2010,West Hartford,,240000,Single Family,Detached House,3,2,994,1.025846,East
2010-09-08,2010,Norwalk,286090,525000,Single Family,Detached House,3,3,909,1.025846,South
2010-09-08,2010,West Hartford,277900,400000,Single Family,Detached House,3,2,976,1.025846,North
2010-09-08,2010,West Hartford,,215000,Single Family,Detached House,3,1,1004,1.025846,East
2010-09-08,2010,Greenwich,9516360,11000000,Single Family,Detached House,3,2,914,1.025846,West
2010-09-09,2010,Norwalk,187880,470000,Single Family,Detached House,3,3,1079,1.025846,East
2010-09-09,2010,,845460,845000,Single Family,Detached House,3,1,1038,1.025846,East
2010-09-10,2010,Bridgeport,204950,215000,Single Family,Detached House,3,1,,1.025846,West
2010-09-10,2010,Fairfield,1014510,1630000,Single Family,Detached House,3,1,1018,1.025846,North
2010-09-11,2010,Bridgeport,,55500,Single Family,Detached House,3,1,1067,1.025846,South
2010-09-12,2010,Bridgeport,110750,222000,Single Family,Detached House,3,3,902,1.025846,South
2010-09-15,2010,Norwalk,461300,970000,Single Family,Detached House,3,3,1043,1.025846,South
2010-09-15,2010,Fairfield,295400,430000,Single Family,Detached House,3,2,1088,1.025846,North
2010-09-15,2010,Fairfield,959350,1800000,Single Family,Detached House,3,2,1099,1.025846,East
2010-09-15,2010,Fairfield,280700,320000,Single Family,Detached House,3,3,941,1.025846,West
2010-09-15,2010,Greenwich,869680,1000000,Single Family,Detached House,3,1,976,1.025846,North
2010-09-15,2010,Fairfield,1847090,3125000,?,Detached House,3,2,985,1.025846,North
2010-09-15,2010,Fairfield,589400,750000,Single Family,Detached House,3,2,1006,1.025846,East
2010-09-15,2010,Norwalk,,350000,Two Family,Duplex,4,3,1429,1.025846,East
2010-09-15,2010,West Hartford,,239000,Single Family,Detached House,3,3,931,1.025846,East
2010-09-16,2010,Fairfield,,1470000,Single Family,Detached House,3,1,1014,1.025846,South
2010-09-16,2010,,172000,260000,Single Family,Detached House,3,2,1017,1.025846,South
2010-09-16,2010,West Hartford,133000,200000,Single Family,Detached House,3,2,932,1.025846,East
2010-09-17,2010,Bridgeport,133210,220000,Single Family,Detached House,3,2,956,1.025846,South
2010-09-17,2010,Greenwich,1596980,2075000,Single Family,Detached House,3,2,953,1.025846,North
2010-09-18,2010,West Hartford,145300,259900,Single Family,Detached House,3,3,,1.025846,West
2010-09-18,2010,Bridgeport,116070,127500,Three Family,Triplex,6,6,1833,1.025846,East
2010-09-19,2010,Bridgeport,126980,135000,Four Family,Fourplex,8,8,2937,1.025846,West
2010-09-19,2010,,226590,288400,Single Family,Detached House,3,3,,1.025846,North
2010-09-22,2010,,104020,196500,Single Family,Detached House,3,1,945,1.025846,West
2010-09-23,2010,Norwalk,469630,845000,Single Family,Detached House,3,3,1033,1.025846,West
2010-09-24,2010,Greenwich,531230,685000,Single Family,Detached House,3,3,1045,1.025846,East
2010-09-25,2010,,1038100,1525000,Single Family,Detached House,3,1,985,1.025846,East
2010-09-25,2010,West Hartford,142000,230000,Single Family,Detached House,3,2,1032,1.025846,South
2010-09-25,2010,,158070,250000,Single Family,Detached House,3,2,1064,1.025846,East
2010-09-26,2010,Fairfield,438970,540000,Single Family,Detached House,3,2,,1.025846,East
2010-09-29,2010,,210800,280000,Single Family,Detached House,3,3,1088,1.025846,North
2010-09-29,2010,West Hartford,,317000,Single Family,Detached House,3,3,924,1.025846,South
2010-09-29,2010,Fairfield,1121890,1125000,Single Family,Detached House,3,1,1089,1.025846,West
2010-09-29,2010,Norwalk,176260,219000,Single Family,Detached House,3,3,,1.025846,East
2010-09-30,2010,Greenwich,770490,497500,?,Detached House,3,2,932,1.025846,North
2010-09-30,2010,,,300000,Single Family,Detached House,3,2,1072,1.025846,North
2010-09-30,2010,Fairfield,350980,470000,Single Family,Detached House,3,3,,1.025846,East
2010-09-30,2010,Bridgeport,132430,158000,Two Family,Duplex,4,2,1335,1.025846,West
2010-10-01,2010,Waterbury,224650,15000,?,Detached House,3,2,920,1.025846,West
2010-10-01,2010,Fairfield,400540,540000,?,Detached House,3,1,,1.025846,West
2010-10-01,2010,Bridgeport,115710,172000,Single Family,Detached House,3,3,965,1.025846,South
2010-10-01,2010,Waterbury,87800,36500,Single Family,Detached House,3,3,1034,1.025846,South
